movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes
tt1659216,spiders 3d,2013,89,"action,adventure,comedy",3.4,3804
tt1659253,thorne: scaredycat,2010,120,"crime,drama,mystery",6.5,1603
tt1659337,the perks of being a wallflower,2012,103,drama,8.0,422671
tt1659338,the numbers station,2013,89,"action,thriller",5.6,18304
tt1659343,universal soldier: day of reckoning,2012,114,"action,horror,mystery",5.1,18206
tt1659611,the roommates party,2015,102,"comedy,drama",5.2,758
tt1659619,the odyssey,2016,122,"adventure,biography",6.6,4105
tt1660302,our children,2012,111,drama,6.8,2516
tt1660379,house of tolerance,2011,122,drama,6.7,5559
tt1661031,brindaavanam,2010,169,"action,comedy,drama",7.2,3248
tt1661099,x: night of vengeance,2011,90,"crime,drama,thriller",5.6,6558
tt1661275,their finest,2016,117,"comedy,drama,romance",6.8,15099
tt1661382,grudge match,2013,113,"comedy,drama,sport",6.4,54080
tt1661420,polisse,2011,127,"crime,drama",7.3,12506
tt1661461,what a man,2011,95,"comedy,romance",5.6,3489
tt1661820,cut bank,2014,93,"crime,drama,thriller",6.1,9611
tt1661862,no rest for the wicked,2011,114,thriller,6.5,4347
tt1662293,nothing left to fear,2013,100,horror,4.4,4604
tt1663202,the revenant,2015,156,"action,adventure,biography",8.0,621193
tt1663207,life of crime,2013,98,"comedy,crime",5.8,15768
tt1663222,dead sea,2014,90,"action,adventure,horror",3.5,1293
tt1663321,chicken with plums,2011,93,"comedy,drama",7.0,8310
tt1663625,bloody bloody bible camp,2012,90,"comedy,horror",4.8,645
tt1663628,christmas mail,2010,89,"comedy,drama,family",5.8,1317
tt1663636,the unintentional kidnapping of mrs. elfriede ott,2010,113,comedy,7.2,628
tt1663660,on the ice,2011,96,"drama,thriller",6.4,911
tt1663662,pacific rim,2013,131,"action,adventure,sci-fi",6.9,443667
tt1663673,16-love,2012,88,"comedy,family,romance",5.7,1509
tt1664806,raavanan,2010,128,"action,adventure,crime",6.8,2916
tt1664809,rakhta charitra,2010,125,"action,biography,crime",7.6,3452
tt1664814,messages from the sea,2010,133,"drama,romance",7.4,1104
tt1664894,cave of forgotten dreams,2010,90,"documentary,history",7.4,14008
tt1665418,dorfman in love,2011,92,"comedy,drama,romance",6.1,1302
tt1665746,junkhearts,2011,99,drama,5.7,684
tt1666168,outside satan,2011,110,drama,6.4,1655
tt1666185,all eyez on me,2017,139,"biography,drama,music",5.8,18541
tt1666187,xtinction: predator x,2014,90,"action,adventure,comedy",2.8,661
tt1666287,from a to b,2014,108,"adventure,comedy,drama",5.9,1212
tt1666364,hdsp: hunting down small predators,2010,100,"drama,romance,thriller",7.2,1073
tt1666700,gothic & lolita psycho,2010,88,"action,horror",5.4,674
tt1666800,oba: the last samurai,2011,128,"drama,war",6.6,900
tt1666801,the duff,2015,101,"comedy,romance",6.5,74486
tt1667076,f.a.l.t.u,2011,120,"comedy,drama",4.6,2736
tt1667108,lo contrario al amor,2011,105,comedy,5.5,739
tt1667150,what women want,2011,116,"comedy,romance,sci-fi",5.6,1152
tt1667307,damsels in distress,2011,99,"comedy,drama,romance",5.7,8794
tt1667310,deadfall,2012,95,"crime,drama,thriller",6.3,36491
tt1667321,on chesil beach,2017,110,"drama,music,romance",6.3,6346
tt1667353,mirror mirror,2012,106,"adventure,comedy,drama",5.6,79510
tt1667355,3096 days,2013,111,"biography,crime,drama",6.4,8890
tt1667416,coffin,2011,95,"crime,horror,mystery",4.0,868
tt1667691,sasha,2010,102,"comedy,crime,drama",6.3,1306
tt1667838,i hate luv storys,2010,129,"comedy,drama,romance",5.7,6921
tt1667889,ice age: continental drift,2012,88,"adventure,animation,comedy",6.6,175601
tt1668189,alle tijd,2011,96,"drama,romance",6.7,810
tt1668200,sarah's key,2010,111,"drama,war",7.5,15067
tt1669625,la vita facile,2011,102,comedy,6.2,667
tt1669814,rise of the fellowship,2013,92,"adventure,comedy,fantasy",4.4,637
tt1670226,bröderna karlsson,2010,100,comedy,5.1,940
tt1670269,the chateau meroux,2011,94,"drama,romance",5.2,1037
tt1670627,hello! how are you?,2010,105,"comedy,romance",7.3,1439
tt1670703,footsteps in the sand,2010,89,"comedy,drama",8.3,1417
tt1671496,"if not us, who?",2011,124,"biography,drama",6.4,1108
tt1671513,four horsemen,2012,97,"documentary,news",7.8,2553
tt1672214,bunny drop,2011,114,comedy,7.4,1199
tt1672215,the storage,2011,99,"comedy,drama",5.9,1135
tt1673434,the twilight saga: breaking dawn - part 2,2012,115,"adventure,drama,fantasy",5.5,215079
tt1673697,the sapphires,2012,103,"biography,comedy,drama",7.0,12143
tt1673734,jamesy boy,2014,109,"biography,crime,drama",6.3,5097
tt1674047,birdemic 2: the resurrection,2013,90,"action,comedy,horror",1.7,3937
tt1674274,kolka cool,2011,97,"comedy,drama",7.1,664
tt1674771,entourage,2015,104,comedy,6.6,71519
tt1674772,everybody has a plan,2012,118,"crime,drama,thriller",5.6,1768
tt1674773,hannah arendt,2012,113,"biography,drama",7.1,9423
tt1674775,keyhole,2011,94,"drama,thriller",5.5,1297
tt1674784,trespass,2011,91,"crime,drama,thriller",5.3,39404
tt1674785,drunk stoned brilliant dead: the story of the national lampoon,2015,98,"documentary,history",7.2,1927
tt1675161,"guns, girls and gambling",2012,90,"crime,thriller",5.5,3825
tt1675192,take shelter,2011,121,"drama,horror,thriller",7.4,83200
tt1675197,this is sodom,2010,90,"comedy,history",6.6,850
tt1675434,the intouchables,2011,112,"biography,comedy,drama",8.5,677343
tt1676134,meherjaan,2011,119,"drama,history",2.8,661
tt1677082,return,2011,97,drama,6.1,862
tt1677561,colorful,2010,126,"animation,drama,fantasy",7.5,4366
tt1677603,a ghost of a chance,2011,142,comedy,7.0,810
tt1677720,ready player one,2018,140,"action,adventure,sci-fi",7.5,301660
tt1678040,bed & breakfast: love is a happy accident,2010,89,"comedy,romance",5.1,826
tt1678044,frits en freddy,2010,89,comedy,6.4,1318
tt1678051,soldiers of fortune,2012,94,"action,thriller",4.3,6765
tt1679248,my last day without you,2011,90,"comedy,drama,romance",5.7,1178
tt1679335,trolls,2016,92,"adventure,animation,comedy",6.5,63295
tt1679681,welcome to the space show,2010,136,"adventure,animation,family",6.8,763
tt1680045,360,2011,110,"drama,thriller",6.2,15096
tt1680051,alyce kills,2011,90,"horror,thriller",5.5,2737
tt1680058,boris - il film,2011,108,comedy,6.9,1847
tt1680089,women vs men,2011,98,comedy,5.5,1328
tt1680095,the santa claus gang,2010,100,comedy,5.9,2183
tt1680099,men vs women,2010,113,comedy,5.8,1938
tt1680110,qualunquemente,2011,96,comedy,6.1,2212
tt1680114,the snowtown murders,2011,119,"biography,crime,drama",6.6,15712
tt1680123,collision,2013,101,"romance,thriller",5.9,2464
tt1680136,klown,2010,93,comedy,7.2,9372
tt1680140,the stolen,2017,98,"action,adventure,drama",5.1,777
tt1680305,afghan luke,2011,100,"drama,war",5.3,654
tt1680306,best actor,2010,155,"comedy,drama",7.0,1281
tt1680679,breathing,2011,94,drama,7.0,2619
tt1682180,stoker,2013,99,"drama,thriller",6.8,97393
tt1682187,lucky trouble,2011,90,"comedy,romance,sport",6.1,2620
tt1682940,playback,2012,98,"horror,thriller",4.3,4494
tt1683040,glasstiger 3,2010,107,comedy,6.5,2826
tt1683042,there are things you don't know,2010,92,drama,7.3,1022
tt1683048,de palma,2015,110,"biography,documentary",7.4,4062
tt1683526,detachment,2011,98,drama,7.7,69559
tt1683876,happy people: a year in the taiga,2010,90,documentary,7.8,7141
tt1683921,sleepless night,2011,103,"action,crime,thriller",6.7,4238
tt1683970,territories,2010,91,"horror,thriller",5.1,2081
tt1684233,welcome to the punch,2013,99,"action,crime,thriller",6.1,30538
tt1684548,axe giant: the wrath of paul bunyan,2013,90,"fantasy,horror",3.6,985
tt1684555,horrid henry: the movie,2011,93,"adventure,comedy,family",3.6,2028
tt1684628,circumstance,2011,107,drama,5.9,7055
tt1684913,microphone,2010,120,"comedy,drama,music",7.3,1256
tt1684925,wish you were here,2012,89,"drama,mystery",5.9,4906
tt1684928,te presento a laura,2010,90,"comedy,romance",5.9,672
tt1686039,five minarets in new york,2010,119,"action,drama",5.9,13699
tt1686042,girl on a bicycle,2013,101,"comedy,drama,romance",6.2,1998
tt1686067,the source,2011,135,"comedy,drama",7.2,3500
tt1686328,hard labor,2011,99,"drama,horror,mystery",6.5,633
tt1686768,lessons of a dream,2011,113,"drama,sport",6.8,1846
tt1686784,flying swords of dragon gate,2011,122,"action,adventure",6.0,7295
tt1686821,vampire academy,2014,104,"action,comedy,drama",5.5,49328
tt1686902,monsters in the woods,2012,96,horror,4.0,632
tt1687247,life in a day,2011,95,"documentary,drama",7.7,14367
tt1687281,terri,2011,105,"comedy,drama",6.5,9159
tt1688649,the sleeping voice,2011,128,"drama,war",7.4,1999
tt1690389,you ain't seen nothin' yet,2012,115,"comedy,drama",6.4,1266
tt1690470,pokémon: zoroark: master of illusions,2010,96,"action,animation,family",6.2,1314
tt1690540,bro',2012,89,"action,crime,drama",3.6,689
tt1690953,despicable me 2,2013,98,"adventure,animation,comedy",7.4,344230
tt1690967,come sunday,2018,106,drama,5.9,1532
tt1691152,david lynch: the art life,2016,88,"biography,documentary",7.2,4144
tt1691153,return to the hiding place,2013,102,"drama,history,thriller",4.9,638
tt1691323,attenberg,2010,97,drama,6.2,5462
tt1691832,city under siege,2010,110,"action,sci-fi,thriller",4.7,804
tt1691916,before i fall,2017,98,"drama,fantasy,mystery",6.4,39282
tt1691917,planes,2013,91,"adventure,animation,comedy",5.7,39870
tt1691920,i melt with you,2011,122,drama,6.0,5570
tt1692084,high road,2011,87,comedy,5.4,1508
tt1692098,hideaways,2011,88,"fantasy,thriller",6.2,2549
tt1692189,don seenu,2010,164,"action,comedy,crime",6.0,634
tt1692190,el narco,2010,145,"action,comedy,crime",7.8,7243
tt1692227,american translation,2011,109,drama,5.4,715
tt1692504,we are the night,2010,99,"drama,fantasy,horror",6.3,7305
tt1692928,the last lions,2011,88,"documentary,family",8.3,3820
tt1693679,hirokin: the last samurai,2012,105,"action,adventure,drama",3.4,1714
tt1693843,poolboy: drowning out the fury,2011,90,comedy,4.8,1780
tt1693989,paradise kiss,2011,115,drama,6.7,1358
tt1694015,cool it,2010,87,documentary,6.9,798
tt1694019,moss,2010,163,"crime,drama,mystery",6.8,1929
tt1694020,the guilt trip,2012,95,"comedy,drama",5.8,33702
tt1694021,into the grizzly maze,2015,94,"action,adventure,drama",5.3,7006
tt1694118,memorial day,2012,104,"action,drama,history",6.1,2026
tt1694542,tanu weds manu,2011,113,"comedy,drama,romance",6.7,11823
tt1694561,mel karade rabba,2010,135,"comedy,drama,romance",7.2,626
tt1695136,the other family,2011,100,drama,7.3,775
tt1695405,the loneliest planet,2011,113,thriller,5.5,3577
tt1695800,pranchiyettan and the saint,2010,140,"comedy,drama",8.3,4046
tt1696190,tadas blinda. pradzia,2011,106,"adventure,drama,history",7.2,2885
tt1696535,el bulli: cooking in progress,2010,108,documentary,6.3,1035
tt1697064,deadly code,2013,110,"crime,drama",6.4,6955
tt1698008,super shark,2011,87,"action,adventure,comedy",2.5,1975
tt1698010,tt3d: closer to the edge,2011,104,"documentary,sport",8.0,5913
tt1698648,imogene,2012,103,comedy,5.8,13961
tt1698651,american idiots,2013,92,"comedy,romance",2.2,649
tt1699147,seven days in utopia,2011,100,"drama,sport",6.1,2737
tt1699163,varg veum - the consorts of death,2011,97,crime,6.2,965
tt1699164,varg veum - svarte får,2011,90,crime,6.1,1019
tt1699180,curling,2010,92,drama,6.4,731
tt1699185,free men,2011,99,"drama,history,romance",6.6,1226
tt1699202,4 days in may,2011,97,"drama,war",6.3,663
tt1699491,the importance of tying your own shoes,2011,101,"comedy,drama,music",6.1,1800
tt1699513,beginning of the great revival,2011,140,"drama,history",2.5,5538
tt1699518,the young karl marx,2017,118,"biography,drama,history",6.6,4346
tt1699755,peeples,2013,95,"comedy,romance",5.3,4452
tt1700258,kokowääh,2011,123,comedy,6.3,8662
tt1700423,gooische vrouwen,2011,105,"comedy,drama",6.2,2475
tt1700808,fast girls,2012,91,"drama,sport",6.3,3058
tt1700841,sausage party,2016,89,"adventure,animation,comedy",6.2,159111
tt1700844,the deep blue sea,2011,98,"drama,romance",6.3,13741
tt1700845,the invisible woman,2013,111,"biography,drama,history",6.2,8692
tt1701210,day of the falcon,2011,130,"action,adventure,drama",6.7,10583
tt1701990,detention,2011,93,"comedy,horror,mystery",5.8,14221
tt1702009,strippers vs werewolves,2012,93,"action,comedy,crime",3.1,1820
tt1702014,the way he looks,2014,96,"drama,romance",7.9,20160
tt1702016,we the party,2012,105,comedy,4.2,757
tt1702429,eisenstein in guanajuato,2015,105,"biography,comedy,drama",6.3,2286
tt1702443,justin bieber: never say never,2011,105,"documentary,music",1.6,74978
tt1703049,trigun: badlands rumble,2010,90,"action,animation,sci-fi",7.5,4351
tt1703125,someday this pain will be useful to you,2011,95,drama,5.8,2410
tt1703148,the hunter,2011,102,"adventure,drama,thriller",6.8,34807
tt1703199,grave encounters,2011,92,horror,6.1,48125
tt1703824,curling king,2011,90,"comedy,sport",6.2,1991
tt1703958,ek main aur ekk tu,2012,110,"comedy,drama,romance",5.8,5997
tt1704144,gaganam,2011,120,"action,crime,thriller",7.1,802
tt1704161,33 postcards,2011,97,"crime,drama,music",6.2,905
tt1704586,from the rough,2013,97,"drama,sport",6.8,807
tt1704619,tabloid,2010,87,"crime,documentary",7.1,6220
tt1705113,"joshua tree, 1951: a portrait of james dean",2012,93,"biography,drama,horror",5.9,764
tt1705120,love.net,2011,109,"drama,romance",7.5,3449
tt1705772,mankatha,2011,155,"action,crime,thriller",7.5,11587
tt1705786,chinese take-out,2011,93,"comedy,drama",7.3,15581
tt1705952,tarzan,2013,94,"adventure,animation,drama",4.8,11728
tt1706317,tezz,2012,121,"action,crime,thriller",3.9,1951
tt1706450,the kingdom of solomon,2010,110,"action,drama,history",6.6,3321
tt1706470,weekender,2011,90,"drama,music",5.6,1651
tt1706596,a funny man,2011,116,"biography,drama",6.9,2464
tt1706598,every secret thing,2014,93,"crime,drama,mystery",6.1,6294
tt1706620,snowpiercer,2013,126,"action,drama,sci-fi",7.1,239264
tt1706625,the girl is in trouble,2015,90,"action,crime,thriller",4.9,799
tt1707380,every thing will be fine,2015,118,drama,5.5,5438
tt1707386,les misérables,2012,158,"drama,history,musical",7.6,285971
tt1707392,lovely molly,2011,99,"drama,horror",5.3,8821
tt1708135,elser,2015,114,"biography,drama,war",7.0,7239
tt1708453,aakrosh,2010,115,"action,crime,thriller",7.0,2926
tt1708526,halal police d'état,2011,98,"comedy,crime",3.9,673
tt1708532,ready,2011,145,"action,comedy",4.8,13579
tt1708534,the dragon pearl,2011,93,"adventure,family,fantasy",4.7,803
tt1709122,the fourth state,2012,115,thriller,6.1,2156
tt1709143,the last days on mars,2013,98,"adventure,horror,sci-fi",5.5,33137
tt1709652,dragon age: dawn of the seeker,2012,90,"action,adventure,animation",5.8,2698
tt1709654,citizen gangster,2011,105,"crime,drama",6.2,4011
tt1710393,ismael,2013,106,drama,6.4,923
tt1710396,joyful noise,2012,118,"comedy,drama,music",5.8,7575
tt1710417,lola versus,2012,87,comedy,5.5,7966
tt1710625,wunderkinder,2011,100,"drama,music,war",6.8,713
tt1711018,vile,2011,90,horror,5.0,5192
tt1711425,21 & over,2013,93,comedy,5.9,68557
tt1711484,the conquest,2011,105,biography,6.3,1513
tt1711525,office christmas party,2016,105,comedy,5.8,59253
tt1711533,werner - eiskalt!,2011,93,"animation,comedy",4.3,1049
tt1712057,vaanam,2011,140,"action,crime,drama",7.2,1179
tt1712159,11-11-11,2011,90,"horror,mystery,thriller",4.0,11712
tt1712170,alex cross,2012,101,"action,crime,mystery",5.1,30951
tt1712175,eine ganz heiße nummer,2011,95,comedy,6.1,738
tt1712187,the ages of love,2011,125,"comedy,romance",5.9,3639
tt1712192,message from the king,2016,102,thriller,6.4,9563
tt1712261,triple 9,2016,115,"crime,thriller",6.3,60369
tt1712570,flying pigs,2010,99,"comedy,drama,sport",5.8,633
tt1712573,strapped,2010,95,"drama,romance",6.8,2332
tt1713440,the man with thousand faces,2016,123,"biography,thriller",7.0,5544
tt1714014,majority,2010,111,drama,7.4,4344
tt1714193,the gang of oss,2011,112,"crime,drama,history",6.4,2437
tt1714205,purge,2012,125,"crime,drama",7.1,3301
tt1714206,the spectacular now,2013,95,"comedy,drama,romance",7.1,133887
tt1714208,the woman,2011,101,horror,6.0,20046
tt1714209,in the land of blood and honey,2011,127,"drama,romance,war",4.4,32776
tt1714210,weekend,2011,97,"drama,romance",7.6,25424
tt1714832,do dooni chaar,2010,112,"comedy,drama",7.6,4466
tt1714833,drift,2013,113,"biography,drama,sport",6.3,4454
tt1714843,glass chin,2014,87,"drama,thriller",5.4,752
tt1714866,midnight's children,2012,146,drama,6.2,2727
tt1714886,post mortem,2010,98,drama,6.6,1850
tt1714915,only lovers left alive,2013,123,"comedy,drama,fantasy",7.3,80984
tt1714917,gimme danger,2016,108,"documentary,music",7.2,4081
tt1715210,time of eve,2010,106,"animation,romance,sci-fi",7.4,3028
tt1715223,the watermen,2012,94,"horror,thriller",3.0,1158
tt1715356,tous les soleils,2011,105,comedy,6.9,1644
tt1715730,y'en aura pas de facile,2010,94,comedy,7.2,725
tt1715802,how to die in oregon,2011,107,"documentary,drama,family",8.3,1772
tt1715853,the colors of the mountain,2010,90,drama,7.1,1342
tt1715873,10 years,2011,100,"comedy,drama,romance",6.1,22484
tt1716753,monster brawl,2011,89,"action,comedy,horror",3.6,2147
tt1716759,pressed,2011,88,"action,crime,drama",4.7,1310
tt1716772,the inbetweeners movie,2011,97,comedy,6.8,73217
tt1716777,people like us,2012,114,"comedy,drama",7.1,39618
tt1717152,cracks in the shell,2011,113,drama,7.1,872
tt1717715,the monkey king,2014,119,"action,adventure,family",4.9,4392
tt1717724,the wise kids,2011,95,drama,6.3,869
tt1718158,generation um...,2012,97,drama,4.1,3566
tt1718199,dragon,2011,115,"action,crime,drama",7.1,12883
tt1718747,cannibal (2013),2013,116,"drama,romance,thriller",5.9,2926
tt1718835,my worst nightmare,2011,103,"comedy,drama,romance",6.0,2530
tt1718924,a family man,2016,108,drama,6.5,8355
tt1719071,another happy day,2011,119,"comedy,drama",6.0,3793
tt1720047,market street,2010,151,drama,7.6,1035
tt1720114,heleno: o príncipe maldito,2011,116,"biography,drama,sport",6.9,1210
tt1720164,mimesis,2011,95,"fantasy,horror",4.5,956
tt1720182,october baby,2011,107,drama,6.8,6903
tt1720254,thank you,2011,125,comedy,4.7,4628
tt1720263,the green,2011,91,"drama,romance",6.5,741
tt1720616,friends with kids,2011,107,"comedy,drama,romance",6.1,39339
tt1720621,trafficked,2017,104,"drama,thriller",5.4,779
tt1720905,cut,2011,133,"drama,thriller",4.3,663
tt1721491,born to ride,2011,90,"action,comedy",3.5,651
tt1721677,fastest,2011,111,"action,documentary,sport",7.8,2059
tt1722450,inadequate people,2010,106,"comedy,drama,romance",7.5,3588
tt1722476,the swell season,2011,91,"documentary,music,romance",6.9,717
tt1722484,tom sawyer,2011,109,"adventure,family",6.2,687
tt1723047,requiem for a killer,2011,91,thriller,5.1,1104
tt1723118,the piano in a factory,2010,119,"comedy,drama",7.3,1032
tt1723120,viva riva!,2010,98,"crime,drama,thriller",6.2,1054
tt1723121,we're the millers,2013,110,"comedy,crime",7.0,371759
